  time  	  press_table  	 press_stiffback  
 00:00:26 	 -0.011426 	  -0.005054  
  time  	  press_table  	 press_stiffback  
 00:00:49 	 -0.011426 	  -0.005054  
  time  	  press_table  	 press_stiffback  
 00:00:58 	 -0.011316 	  -0.005164  
 00:01:26 	 -0.011426 	  -0.005164  
 00:01:49 	 -0.011206 	  -0.005273  
 00:01:58 	 -0.011206 	  -0.005383  
 00:02:26 	 -0.011096 	  -0.005273  
 00:02:49 	 -0.011316 	  -0.005273  
 00:02:58 	 -0.011096 	  -0.005164  
 00:03:26 	 -0.011206 	  -0.005383  
 00:03:58 	 -0.011096 	  -0.005273  
 00:03:49 	 -0.011206 	  -0.005164  
 00:04:26 	 -0.011096 	  -0.005273  
 00:04:49 	 -0.011316 	  -0.005273  
 00:04:58 	 -0.011206 	  -0.005383  
 00:05:26 	 -0.011316 	  -0.005273  
 00:05:49 	 -0.011096 	  -0.005273  
 00:05:58 	 -0.011096 	  -0.005164  
 00:06:26 	 -0.011316 	  -0.005273  
 00:06:49 	 -0.011316 	  -0.005164  
 00:06:58 	 -0.011096 	  -0.005164  
 00:07:26 	 -0.011206 	  -0.005054  
 00:07:49 	 -0.011096 	  -0.005273  
 00:07:58 	 -0.011426 	  -0.005164  
 00:08:26 	 -0.011206 	  -0.005164  
 00:08:49 	 -0.011316 	  -0.005054  
 00:08:58 	 -0.010986 	  -0.005164  
 00:09:26 	 -0.011096 	  -0.004944  
 00:09:49 	 -0.011096 	  -0.005164  
 00:09:58 	 -0.011426 	  -0.005164  
 00:10:26 	 -0.010986 	  -0.005164  
 00:10:49 	 -0.011316 	  -0.005054  
 00:10:58 	 -0.011206 	  -0.005054  
 00:11:26 	 -0.011206 	  -0.005164  
 00:11:49 	 -0.011206 	  -0.004834  
 00:11:58 	 -0.011536 	  -0.005273  
 00:12:26 	 -0.011316 	  -0.004944  
 00:12:49 	 -0.011426 	  -0.005164  
 00:12:58 	 -0.011096 	  -0.005164  
 00:13:26 	 -0.011096 	  -0.005164  
 00:13:49 	 -0.011206 	  -0.005164  
 00:13:58 	 -0.011206 	  -0.005054  
 00:14:26 	 -0.011096 	  -0.005273  
 00:14:49 	 -0.011206 	  -0.005273  
 00:14:58 	 -0.011096 	  -0.005273  
 00:15:26 	 -0.011426 	  -0.005273  
 00:15:49 	 -0.011206 	  -0.005054  
 00:15:58 	 -0.011206 	  -0.005164  
 00:16:26 	 -0.011426 	  -0.005273  
 00:16:49 	 -0.011316 	  -0.005054  
 00:16:58 	 -0.011316 	  -0.005164  
 00:17:26 	 -0.011316 	  -0.005273  
 00:17:49 	 -0.011316 	  -0.004944  
 00:17:58 	 -0.011316 	  -0.005054  
 00:18:26 	 -0.011316 	  -0.005164  
 00:18:49 	 -0.011206 	  -0.005273  
 00:18:58 	 -0.010986 	  -0.004944  
 00:19:26 	 -0.011206 	  -0.005054  
 00:19:49 	 -0.011206 	  -0.005054  
