  time  	  press_table  	 press_stiffback  
 00:00:44 	 0.000000 	  -0.001953  
 00:01:44 	 0.000000 	  -0.001953  
 00:02:44 	 0.000000 	  -0.001953  
 00:03:44 	 0.000000 	  -0.002930  
 00:04:44 	 0.000000 	  -0.003906  
 00:05:44 	 0.000000 	  -0.003906  
 00:06:44 	 0.000000 	  -0.002930  
 00:07:44 	 0.000000 	  -0.003906  
 00:08:44 	 0.000000 	  -0.001953  
 00:09:44 	 0.000000 	  -0.000977  
 00:10:44 	 0.000000 	  -0.002930  
 00:11:44 	 0.000000 	  -0.001953  
 00:12:44 	 0.000000 	  -0.003906  
 00:13:44 	 0.000000 	  -0.001953  
 00:14:44 	 0.000000 	  -0.002930  
 00:15:44 	 0.000000 	  -0.002930  
 00:16:44 	 0.000000 	  -0.002930  
 00:17:44 	 0.000000 	  -0.002930  
 00:18:44 	 0.000000 	  -0.003906  
 00:19:44 	 0.000000 	  -0.002930  
 00:20:44 	 0.000000 	  -0.002930  
 00:21:44 	 0.000000 	  -0.003906  
 00:22:44 	 0.000000 	  -0.001953  
 00:23:44 	 0.000000 	  -0.001953  
 00:24:44 	 0.000000 	  -0.002930  
 00:25:44 	 0.000000 	  -0.002930  
 00:26:44 	 0.000000 	  -0.002930  
 00:27:44 	 0.000000 	  -0.002930  
 00:28:44 	 0.000000 	  -0.001953  
 00:29:44 	 0.000000 	  -0.002930  
 00:30:44 	 0.000000 	  -0.002930  
 00:31:44 	 0.000000 	  -0.002930  
 00:32:44 	 0.000000 	  -0.002930  
 00:33:44 	 0.000000 	  -0.002930  
 00:34:44 	 0.000000 	  -0.002930  
 00:35:44 	 0.000000 	  -0.003906  
 00:36:44 	 0.000000 	  -0.002930  
 00:37:44 	 0.000000 	  -0.002930  
 00:38:44 	 0.000000 	  -0.002930  
 00:39:44 	 0.000000 	  -0.001953  
 00:40:44 	 0.000000 	  -0.002930  
 00:41:44 	 0.000000 	  -0.002930  
 00:42:44 	 0.000000 	  -0.001953  
 00:43:44 	 0.000000 	  -0.003906  
 00:44:44 	 0.000000 	  -0.002930  
 00:45:44 	 0.000000 	  -0.002930  
 00:46:44 	 0.000000 	  -0.002930  
 00:47:44 	 0.000000 	  -0.002930  
 00:48:44 	 0.000000 	  -0.002930  
 00:49:44 	 0.000000 	  -0.002930  
 00:50:44 	 0.000000 	  -0.002930  
 00:51:44 	 0.000000 	  -0.003906  
 00:52:44 	 0.000000 	  -0.001953  
 00:53:44 	 0.000000 	  -0.002930  
 00:54:44 	 0.000000 	  -0.001953  
 00:55:44 	 0.000000 	  -0.001953  
 00:56:44 	 0.000000 	  -0.003906  
 00:57:44 	 0.000000 	  -0.001953  
 00:58:44 	 0.000000 	  -0.001953  
 00:59:44 	 0.000000 	  -0.001953  
 01:00:44 	 0.000000 	  -0.002930  
 01:01:44 	 0.000000 	  -0.003906  
 01:02:44 	 0.000000 	  -0.002930  
 01:03:44 	 0.000000 	  -0.002930  
 01:04:44 	 0.000000 	  -0.001953  
 01:05:44 	 0.000000 	  -0.001953  
 01:06:44 	 0.000000 	  -0.001953  
 01:07:44 	 0.000000 	  -0.002930  
 01:08:44 	 0.000000 	  -0.002930  
 01:09:44 	 0.000000 	  -0.002930  
 01:10:44 	 0.000000 	  -0.002930  
 01:11:44 	 0.000000 	  -0.003906  
 01:12:44 	 0.000000 	  -0.003906  
 01:13:44 	 0.000000 	  -0.002930  
 01:14:44 	 0.000000 	  -0.003906  
 01:15:44 	 0.000000 	  -0.002930  
 01:16:44 	 0.000000 	  -0.001953  
 01:17:44 	 0.000000 	  -0.001953  
 01:18:44 	 0.000000 	  -0.001953  
 01:19:44 	 0.000000 	  -0.002930  
 01:20:44 	 0.000000 	  -0.001953  
 01:21:44 	 0.000000 	  -0.002930  
 01:22:44 	 0.000000 	  -0.001953  
 01:23:44 	 0.000000 	  -0.002930  
 01:24:44 	 0.000000 	  -0.002930  
 01:25:44 	 0.000000 	  -0.001953  
 01:26:44 	 0.000000 	  -0.001953  
 01:27:44 	 0.000000 	  -0.003906  
 01:28:44 	 0.000000 	  -0.002930  
 01:29:44 	 0.000000 	  -0.002930  
 01:30:44 	 0.000000 	  -0.002930  
 01:31:44 	 0.000000 	  -0.001953  
 01:32:44 	 0.000000 	  -0.001953  
 01:33:44 	 0.000000 	  -0.002930  
 01:34:44 	 0.000000 	  -0.001953  
 01:35:44 	 0.000000 	  -0.002930  
 01:36:44 	 0.000000 	  -0.002930  
 01:37:44 	 0.000000 	  -0.003906  
 01:38:44 	 0.000000 	  -0.000977  
 01:39:44 	 0.000000 	  -0.003906  
 01:40:44 	 0.000000 	  -0.002930  
 01:41:44 	 0.000000 	  -0.002930  
 01:42:44 	 0.000000 	  -0.001953  
 01:43:44 	 0.000000 	  -0.002930  
 01:44:44 	 0.000000 	  -0.001953  
 01:45:44 	 0.000000 	  -0.002930  
 01:46:44 	 0.000000 	  -0.002930  
 01:47:44 	 0.000000 	  -0.001953  
 01:48:44 	 0.000000 	  -0.002930  
 01:49:44 	 0.000000 	  -0.002930  
 01:50:44 	 0.000000 	  -0.002930  
 01:51:44 	 0.000000 	  -0.002930  
 01:52:44 	 0.000000 	  -0.002930  
 01:53:44 	 0.000000 	  -0.002930  
 01:54:44 	 0.000000 	  -0.001953  
 01:55:44 	 0.000000 	  -0.002930  
 01:56:44 	 0.000000 	  -0.002930  
 01:57:44 	 0.000000 	  -0.002930  
 01:58:44 	 0.000000 	  -0.001953  
 01:59:44 	 0.000000 	  -0.001953  
 02:00:44 	 0.000000 	  -0.001953  
 02:01:44 	 0.000000 	  -0.002930  
 02:02:44 	 0.000000 	  -0.002930  
 02:03:44 	 0.000000 	  -0.001953  
 02:04:44 	 0.000000 	  -0.001953  
 02:05:44 	 0.000000 	  -0.002930  
 02:06:44 	 0.000000 	  -0.002930  
 02:07:44 	 0.000000 	  -0.001953  
 02:08:44 	 0.000000 	  -0.002930  
 02:09:44 	 0.000000 	  -0.003906  
 02:10:44 	 0.000000 	  -0.002930  
 02:11:44 	 0.000000 	  -0.001953  
 02:12:44 	 0.000000 	  -0.002930  
 02:13:44 	 0.000000 	  -0.002930  
 02:14:44 	 0.000000 	  -0.002930  
 02:15:44 	 0.000000 	  -0.002930  
 02:16:44 	 0.000000 	  -0.002930  
 02:17:44 	 0.000000 	  -0.002930  
 02:18:44 	 0.000000 	  -0.003906  
 02:19:44 	 0.000000 	  -0.001953  
 02:20:44 	 0.000000 	  -0.001953  
 02:21:44 	 0.000000 	  -0.002930  
 02:22:44 	 0.000000 	  -0.001953  
 02:23:44 	 0.000000 	  -0.002930  
 02:24:44 	 0.000000 	  -0.002930  
 02:25:44 	 0.000000 	  -0.001953  
 02:26:44 	 0.000000 	  -0.001953  
 02:27:44 	 0.000000 	  -0.000977  
 02:28:44 	 0.000000 	  -0.001953  
 02:29:44 	 0.000000 	  -0.002930  
 02:30:44 	 0.000000 	  -0.002930  
 02:31:44 	 0.000000 	  -0.001953  
 02:32:44 	 0.000000 	  -0.002930  
 02:33:44 	 0.000000 	  -0.002930  
 02:34:44 	 0.000000 	  -0.003906  
 02:35:44 	 0.000000 	  -0.001953  
 02:36:44 	 0.000000 	  -0.001953  
 02:37:44 	 0.000000 	  -0.002930  
 02:38:44 	 0.000000 	  -0.002930  
 02:39:44 	 0.000000 	  -0.001953  
 02:40:44 	 0.000000 	  -0.001953  
 02:41:44 	 0.000000 	  -0.002930  
 02:42:44 	 0.000000 	  -0.001953  
 02:43:44 	 0.000000 	  -0.002930  
 02:44:44 	 0.000000 	  -0.002930  
 02:45:44 	 0.000000 	  -0.002930  
 02:46:44 	 0.000000 	  -0.002930  
 02:47:44 	 0.000000 	  -0.003906  
 02:48:44 	 0.000000 	  -0.002930  
 02:49:44 	 0.000000 	  -0.001953  
 02:50:44 	 0.000000 	  -0.002930  
 02:51:44 	 0.000000 	  -0.002930  
 02:52:44 	 0.000000 	  -0.002930  
 02:53:44 	 0.000000 	  -0.002930  
 02:54:44 	 0.000000 	  -0.001953  
 02:55:44 	 0.000000 	  -0.002930  
 02:56:44 	 0.000000 	  -0.003906  
 02:57:44 	 0.000000 	  -0.003906  
 02:58:44 	 0.000000 	  -0.002930  
 02:59:44 	 0.000000 	  -0.002930  
 03:00:44 	 0.000000 	  -0.001953  
 03:01:44 	 0.000000 	  -0.001953  
 03:02:44 	 0.000000 	  -0.003906  
 03:03:44 	 0.000000 	  -0.002930  
 03:04:44 	 0.000000 	  -0.002930  
 03:05:44 	 0.000000 	  -0.002930  
 03:06:44 	 0.000000 	  -0.002930  
 03:07:44 	 0.000000 	  -0.002930  
 03:08:44 	 0.000000 	  -0.003906  
 03:09:44 	 0.000000 	  -0.003906  
 03:10:44 	 0.000000 	  -0.002930  
 03:11:44 	 0.000000 	  -0.002930  
 03:12:44 	 0.000000 	  -0.002930  
 03:13:44 	 0.000000 	  -0.002930  
 03:14:44 	 0.000000 	  -0.002930  
 03:15:44 	 0.000000 	  -0.003906  
 03:16:44 	 0.000000 	  -0.001953  
 03:17:44 	 0.000000 	  -0.002930  
 03:18:44 	 0.000000 	  -0.001953  
 03:19:44 	 0.000000 	  -0.002930  
 03:20:44 	 0.000000 	  -0.002930  
 03:21:44 	 0.000000 	  -0.002930  
 03:22:44 	 0.000000 	  -0.001953  
 03:23:44 	 0.000000 	  -0.001953  
 03:24:44 	 0.000000 	  -0.000977  
 03:25:44 	 0.000000 	  -0.000977  
 03:26:44 	 0.000000 	  -0.003906  
 03:27:44 	 0.000000 	  -0.002930  
 03:28:44 	 0.000000 	  -0.002930  
 03:29:44 	 0.000000 	  -0.001953  
 03:30:44 	 0.000000 	  -0.002930  
 03:31:44 	 0.000000 	  -0.001953  
 03:32:44 	 0.000000 	  -0.001953  
 03:33:44 	 0.000000 	  -0.002930  
 03:34:44 	 0.000000 	  -0.002930  
 03:35:44 	 0.000000 	  -0.002930  
 03:36:44 	 0.000000 	  -0.000977  
 03:37:44 	 0.000000 	  -0.002930  
 03:38:44 	 0.000000 	  -0.002930  
 03:39:44 	 0.000000 	  -0.002930  
 03:40:44 	 0.000000 	  -0.002930  
 03:41:44 	 0.000000 	  -0.002930  
 03:42:44 	 0.000000 	  -0.002930  
 03:43:44 	 0.000000 	  -0.001953  
 03:44:44 	 0.000000 	  -0.001953  
 03:45:44 	 0.000000 	  -0.002930  
 03:46:44 	 0.000000 	  -0.001953  
