  time  	  press_table  	 press_stiffback  
 00:12:04 	 -0.308594 	  -0.001953  
  time  	  press_table  	 press_stiffback  
 00:19:55 	 -0.308594 	  -0.001953  
 00:42:04 	 -0.309570 	  -0.000977  
 00:49:55 	 -0.306641 	  -0.001953  
 01:12:04 	 -0.310547 	  -0.001953  
 01:19:55 	 -0.306641 	  -0.000977  
 01:42:04 	 -0.309570 	  -0.001953  
 01:49:55 	 -0.305664 	  -0.001953  
 02:12:04 	 -0.309570 	  -0.001953  
 02:19:55 	 -0.304688 	  -0.002930  
 02:42:04 	 -0.308594 	  -0.001953  
 02:49:55 	 -0.303711 	  -0.000977  
 03:12:04 	 -0.307617 	  -0.000977  
 03:19:55 	 -0.303711 	  -0.001953  
 03:42:04 	 -0.306641 	  -0.001953  
 03:49:55 	 -0.302734 	  -0.002930  
 04:12:04 	 -0.305664 	  -0.001953  
 04:19:55 	 -0.302734 	  -0.001953  
 04:42:04 	 -0.307617 	  -0.000977  
 04:49:55 	 -0.303711 	  -0.001953  
 05:12:04 	 -0.307617 	  -0.001953  
 05:19:55 	 -0.303711 	  -0.001953  
 05:42:04 	 -0.308594 	  -0.000977  
 05:49:55 	 -0.304688 	  -0.001953  
 06:12:04 	 -0.309570 	  -0.001953  
 06:19:55 	 -0.305664 	  -0.001953  
 06:42:04 	 -0.309570 	  -0.002930  
 06:49:55 	 -0.306641 	  -0.001953  
 07:12:04 	 -0.309570 	  -0.002930  
 07:19:55 	 -0.305664 	  -0.000977  
 07:42:04 	 -0.310547 	  -0.002930  
 07:49:55 	 -0.305664 	  -0.001953  
 08:12:04 	 -0.309570 	  -0.001953  
 08:19:55 	 -0.306641 	  -0.001953  
 08:42:04 	 -0.310547 	  -0.002930  
 08:49:55 	 -0.306641 	  -0.001953  
 09:12:04 	 -0.309570 	  -0.001953  
 09:19:55 	 -0.306641 	  -0.002930  
 09:42:04 	 -0.309570 	  -0.001953  
 09:49:55 	 -0.307617 	  -0.002930  
 10:12:04 	 -0.309570 	  -0.001953  
 10:19:55 	 -0.307617 	  -0.002930  
 10:42:04 	 -0.310547 	  -0.002930  
 10:49:55 	 -0.308594 	  -0.001953  
 11:12:04 	 -0.309570 	  -0.001953  
 11:19:55 	 -0.308594 	  -0.001953  
 11:42:04 	 -0.310547 	  -0.001953  
 11:49:55 	 -0.307617 	  -0.002930  
 12:12:04 	 -0.307617 	  -0.001953  
 12:19:55 	 -0.307617 	  -0.001953  
 12:42:04 	 -0.304688 	  -0.001953  
 12:49:55 	 -0.309570 	  -0.001953  
 13:12:04 	 -0.299805 	  -0.001953  
 13:19:55 	 -0.309570 	  -0.001953  
 13:42:04 	 -0.294922 	  -0.001953  
 13:49:55 	 -0.306641 	  -0.001953  
 14:12:04 	 -0.296875 	  -0.001953  
 14:19:55 	 -0.298828 	  -0.001953  
 14:42:04 	 -0.299805 	  -0.002930  
 14:49:55 	 -0.295898 	  -0.001953  
 15:12:04 	 -0.301758 	  -0.001953  
 15:19:55 	 -0.298828 	  -0.001953  
 15:42:04 	 -0.303711 	  -0.001953  
 15:49:55 	 -0.300781 	  -0.002930  
 16:12:04 	 -0.306641 	  -0.001953  
 16:19:55 	 -0.303711 	  -0.001953  
 16:42:04 	 -0.309570 	  -0.001953  
 16:49:55 	 -0.307617 	  -0.001953  
 17:12:04 	 -0.304688 	  -0.001953  
 17:19:55 	 -0.309570 	  -0.001953  
 17:42:04 	 -0.295898 	  -0.001953  
 17:49:55 	 -0.304688 	  -0.001953  
 18:12:04 	 -0.298828 	  -0.002930  
 18:19:55 	 -0.294922 	  -0.001953  
 18:42:04 	 -0.301758 	  -0.001953  
 18:49:55 	 -0.298828 	  -0.001953  
 19:12:04 	 -0.304688 	  -0.001953  
 19:19:55 	 -0.302734 	  -0.001953  
 19:42:04 	 -0.308594 	  -0.001953  
 19:49:55 	 -0.306641 	  -0.001953  
 20:12:04 	 -0.305664 	  -0.001953  
 20:19:55 	 -0.309570 	  -0.001953  
 20:42:04 	 -0.296875 	  -0.001953  
 20:49:55 	 -0.294922 	  -0.001953  
 21:12:04 	 -0.301758 	  -0.002930  
 21:19:55 	 -0.299805 	  -0.001953  
 21:42:04 	 -0.307617 	  -0.001953  
 21:49:55 	 -0.305664 	  -0.001953  
 22:12:04 	 -0.298828 	  -0.001953  
 22:19:55 	 -0.307617 	  -0.001953  
 22:42:04 	 -0.300781 	  -0.001953  
 22:49:55 	 -0.297852 	  -0.001953  
 23:12:04 	 -0.306641 	  -0.001953  
 23:19:55 	 -0.304688 	  -0.000977  
 23:42:04 	 -0.303711 	  -0.002930  
 23:49:55 	 -0.310547 	  -0.001953  
