  time  	  press_table  	 press_stiffback  
 00:09:02 	 -0.008789 	  -0.003906  
 00:39:02 	 -0.008789 	  -0.004883  
 01:09:02 	 -0.009766 	  -0.003906  
 01:39:02 	 -0.008789 	  -0.002930  
 02:09:02 	 -0.008789 	  -0.002930  
 02:39:02 	 -0.008789 	  -0.003906  
 03:09:02 	 -0.008789 	  -0.002930  
 03:39:02 	 -0.008789 	  -0.002930  
 04:09:02 	 -0.008789 	  -0.003906  
 04:39:02 	 -0.008789 	  -0.002930  
 05:09:02 	 -0.008789 	  -0.003906  
 05:39:02 	 -0.008789 	  -0.003906  
 06:09:02 	 -0.009766 	  -0.002930  
 06:39:02 	 -0.008789 	  -0.002930  
 07:09:02 	 -0.008789 	  -0.003906  
 07:39:02 	 -0.008789 	  -0.002930  
 08:09:02 	 -0.008789 	  -0.003906  
 08:39:02 	 -0.008789 	  -0.002930  
 09:09:02 	 -0.007812 	  -0.003906  
 09:39:02 	 -0.008789 	  -0.002930  
 10:09:02 	 -0.009766 	  -0.002930  
 10:39:02 	 -0.008789 	  -0.002930  
 11:09:02 	 -0.008789 	  -0.003906  
 11:39:02 	 -0.008789 	  -0.002930  
 12:09:02 	 -0.009766 	  -0.002930  
 12:39:02 	 -0.008789 	  -0.003906  
 13:09:02 	 -0.007812 	  -0.002930  
 13:39:02 	 -0.009766 	  -0.003906  
 14:09:02 	 -0.008789 	  -0.002930  
 14:39:02 	 -0.009766 	  -0.002930  
 15:09:02 	 -0.008789 	  -0.003906  
 15:39:02 	 -0.008789 	  -0.002930  
 16:09:02 	 -0.008789 	  -0.002930  
 16:39:02 	 -0.007812 	  -0.003906  
 17:09:02 	 -0.007812 	  -0.003906  
 17:39:02 	 -0.008789 	  -0.003906  
 18:09:02 	 -0.008789 	  -0.001953  
 18:39:02 	 -0.009766 	  -0.002930  
 19:09:02 	 -0.009766 	  -0.002930  
 19:39:02 	 -0.009766 	  -0.002930  
 20:09:02 	 -0.008789 	  -0.002930  
 20:39:02 	 -0.009766 	  -0.003906  
 21:09:02 	 -0.008789 	  -0.003906  
 21:39:02 	 -0.008789 	  -0.002930  
 22:09:02 	 -0.009766 	  -0.002930  
 22:39:02 	 -0.008789 	  -0.002930  
 23:09:02 	 -0.009766 	  -0.002930  
 23:39:02 	 -0.008789 	  -0.002930  
